name,ra,dec,bluemag,redmag,max_alt,min_airmass,hours_above_30,observable,window_start,window_end,best_time,moon_illumination,moon_alt_max,moon_up_hours,min_moon_sep,min_moon_sep_moon_up,sun_ra_sep,season_score,season_category,skyq_category,product_page_html,altitude_airmass_plot,sky_path_plot,simbad_url,sdss_navigate_url,sdss_finding_chart_url,product_page_link_html,altitude_airmass_plot_link_html,sky_path_plot_link_html,simbad_link_html,sdss_navigate_link_html,sdss_finding_chart_link_html
NPM_1G+55.0300,269.3678191,55.3866312,11.49,14.1,68.30572536502083,1.07572288248086,8.924623115577731,True,2026-06-07T02:08:08.442,2026-06-07T11:00:00.000,2026-06-07T07:44:37.387,0.6229701234982596,42.927900941358125,4.402010050251178,85.06835515915645,86.05433814381931,166.24503110011233,0.8690003565079548,Prime,Prime,data/products/latest/pages/NPM_1G+55.0300_0010.html,data/products/latest/altitude_airmass/NPM_1G+55.0300_0010_altitude_airmass.png,data/products/latest/sky_path/NPM_1G+55.0300_0010_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=269.3678191+55.3866312&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=269.3678191&dec=55.3866312,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=269.3678191&dec=55.3866312&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/NPM_1G+55.0300_0010.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/NPM_1G+55.0300_0010_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/NPM_1G+55.0300_0010_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=269.3678191+55.3866312&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=269.3678191&amp;dec=55.3866312"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=269.3678191&amp;dec=55.3866312&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
GIN_463,240.9086196,15.9007172,12.94,16.41,72.13517964585219,1.050214609121475,8.562814070351607,True,2026-06-07T01:35:34.673,2026-06-07T10:05:43.719,2026-06-07T05:48:50.653,0.6229701234982596,42.927900941358125,4.402010050251178,93.33326460418785,97.31157714546558,165.29576956385836,0.8599596496448547,Prime,Prime,data/products/latest/pages/GIN_463_0011.html,data/products/latest/altitude_airmass/GIN_463_0011_altitude_airmass.png,data/products/latest/sky_path/GIN_463_0011_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=240.9086196+15.9007172&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=240.9086196&dec=15.9007172,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=240.9086196&dec=15.9007172&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/GIN_463_0011.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/GIN_463_0011_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/GIN_463_0011_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=240.9086196+15.9007172&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=240.9086196&amp;dec=15.9007172"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=240.9086196&amp;dec=15.9007172&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
MCG_10-23-012,239.757124,59.4060631,9.11,11.21,64.35804672184891,1.108653956121341,11.035175879396787,True,2026-06-07T00:01:30.452,2026-06-07T11:00:00.000,2026-06-07T05:45:13.568,0.6229701234982596,42.927900941358125,4.402010050251178,101.32840527824952,102.3581507736619,164.14427397577532,0.848993025010548,Prime,Prime,data/products/latest/pages/MCG_10-23-012_0012.html,data/products/latest/altitude_airmass/MCG_10-23-012_0012_altitude_airmass.png,data/products/latest/sky_path/MCG_10-23-012_0012_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=239.7571240+59.4060631&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=239.7571240&dec=59.4060631,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=239.7571240&dec=59.4060631&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/MCG_10-23-012_0012.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/MCG_10-23-012_0012_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/MCG_10-23-012_0012_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=239.7571240+59.4060631&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=239.7571240&amp;dec=59.4060631"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=239.7571240&amp;dec=59.4060631&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
3C_371.0,271.7111682,69.8244745,12.52,14.43,53.86390155644782,1.237253247111277,9.40703517587923,True,2026-06-07T01:39:11.759,2026-06-07T11:00:00.000,2026-06-07T07:51:51.558,0.6229701234982596,42.927900941358125,4.402010050251178,91.30421545059788,91.30421545059788,163.90168200011237,0.8466827461455848,Prime,Prime,data/products/latest/pages/3C_371.0_0013.html,data/products/latest/altitude_airmass/3C_371.0_0013_altitude_airmass.png,data/products/latest/sky_path/3C_371.0_0013_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=271.7111682+69.8244745&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=271.7111682&dec=69.8244745,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=271.7111682&dec=69.8244745&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/3C_371.0_0013.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/3C_371.0_0013_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/3C_371.0_0013_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=271.7111682+69.8244745&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=271.7111682&amp;dec=69.8244745"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=271.7111682&amp;dec=69.8244745&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
PGC_2539737,271.9077778,56.5309723,12.75,13.67,67.1555037312314,1.084585560824714,8.804020100502356,True,2026-06-07T02:15:22.613,2026-06-07T11:00:00.000,2026-06-07T07:51:51.558,0.6229701234982596,42.927900941358125,4.402010050251178,84.46124074698767,85.28319922695596,163.70507241930733,0.8448102738776556,Prime,Prime,data/products/latest/pages/PGC_2539737_0014.html,data/products/latest/altitude_airmass/PGC_2539737_0014_altitude_airmass.png,data/products/latest/sky_path/PGC_2539737_0014_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=271.9077778+56.5309723&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=271.9077778&dec=56.5309723,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=271.9077778&dec=56.5309723&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/PGC_2539737_0014.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/PGC_2539737_0014_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/PGC_2539737_0014_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=271.9077778+56.5309723&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=271.9077778&amp;dec=56.5309723"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=271.9077778&amp;dec=56.5309723&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
RXS_J15398+4143,234.9641098,41.7237182,12.73,15.56,82.04900305845085,1.0093683838011978,10.371859296482228,True,2026-06-07T00:15:58.794,2026-06-07T10:34:40.402,2026-06-07T05:27:08.141,0.6229701234982596,42.927900941358125,4.402010050251178,102.6555732143768,105.10424874987564,159.3512597878577,0.8033452709066036,Prime,Prime,data/products/latest/pages/RXS_J15398+4143_0015.html,data/products/latest/altitude_airmass/RXS_J15398+4143_0015_altitude_airmass.png,data/products/latest/sky_path/RXS_J15398+4143_0015_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=234.9641098+41.7237182&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=234.9641098&dec=41.7237182,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=234.9641098&dec=41.7237182&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/RXS_J15398+4143_0015.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/RXS_J15398+4143_0015_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/RXS_J15398+4143_0015_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=234.9641098+41.7237182&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=234.9641098&amp;dec=41.7237182"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=234.9641098&amp;dec=41.7237182&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025lki,276.48883333333333,-10.6145,,,45.71049829382325,1.3954539802877983,5.668341708542613,True,2026-06-07T05:23:31.055,2026-06-07T11:00:00.000,2026-06-07T08:13:34.070,0.6229701234982596,42.927900941358125,4.402010050251178,53.16820975885841,57.827014033895495,159.1240172529745,0.8011811771336402,Prime,Prime,data/products/latest/pages/AT2025lki_0016.html,data/products/latest/altitude_airmass/AT2025lki_0016_altitude_airmass.png,data/products/latest/sky_path/AT2025lki_0016_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=276.4888333+-10.6145000&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=276.4888333&dec=-10.6145000,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=276.4888333&dec=-10.6145000&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025lki_0016.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025lki_0016_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025lki_0016_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=276.4888333+-10.6145000&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=276.4888333&amp;dec=-10.6145000"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=276.4888333&amp;dec=-10.6145000&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
RXS_J15320+3016,233.0093,30.2746839,12.42,14.97,86.48551428143756,1.0015769453061452,9.587939698492292,True,2026-06-07T00:34:04.221,2026-06-07T10:05:43.719,2026-06-07T05:19:53.970,0.6229701234982596,42.927900941358125,4.402010050251178,102.95709198004457,106.20508294539997,157.3964500008119,0.7847280347857842,Prime,Prime,data/products/latest/pages/RXS_J15320+3016_0017.html,data/products/latest/altitude_airmass/RXS_J15320+3016_0017_altitude_airmass.png,data/products/latest/sky_path/RXS_J15320+3016_0017_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=233.0093000+30.2746839&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=233.0093000&dec=30.2746839,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=233.0093000&dec=30.2746839&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/RXS_J15320+3016_0017.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/RXS_J15320+3016_0017_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/RXS_J15320+3016_0017_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=233.0093000+30.2746839&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=233.0093000&amp;dec=30.2746839"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=233.0093000&amp;dec=30.2746839&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
PGC_2632696,280.14025,62.2139445,12.08,14.16,61.45242368782901,1.137742411875467,8.50251256281392,True,2026-06-07T02:33:28.040,2026-06-07T11:00:00.000,2026-06-07T08:24:25.327,0.6229701234982596,42.927900941358125,4.402010050251178,84.49588380310696,84.51213170919443,155.47260023852635,0.7664057769640295,Prime,Prime,data/products/latest/pages/PGC_2632696_0018.html,data/products/latest/altitude_airmass/PGC_2632696_0018_altitude_airmass.png,data/products/latest/sky_path/PGC_2632696_0018_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=280.1402500+62.2139445&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=280.1402500&dec=62.2139445,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=280.1402500&dec=62.2139445&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/PGC_2632696_0018.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/PGC_2632696_0018_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/PGC_2632696_0018_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=280.1402500+62.2139445&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=280.1402500&amp;dec=62.2139445"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=280.1402500&amp;dec=62.2139445&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
PGC_1040546,230.1638152,-5.7770376,13.2,16.25,50.43554216299912,1.296016621923843,6.391959798994861,True,2026-06-07T01:57:17.186,2026-06-07T08:17:11.156,2026-06-07T05:09:02.714,0.6229701234982596,42.927900941358125,4.402010050251178,99.07188749723296,103.79477100162694,154.55096522000525,0.7576281796615246,Prime,Prime,data/products/latest/pages/PGC_1040546_0019.html,data/products/latest/altitude_airmass/PGC_1040546_0019_altitude_airmass.png,data/products/latest/sky_path/PGC_1040546_0019_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=230.1638152+-5.7770376&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=230.1638152&dec=-5.7770376,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=230.1638152&dec=-5.7770376&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/PGC_1040546_0019.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/PGC_1040546_0019_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/PGC_1040546_0019_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=230.1638152+-5.7770376&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=230.1638152&amp;dec=-5.7770376"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=230.1638152&amp;dec=-5.7770376&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
NPM_1G+67.0119,229.5372724,66.9645574,9.26,12.02,56.81927452949894,1.193994617841956,12.060301507537474,True,2026-06-06T23:00:00.000,2026-06-07T11:00:00.000,2026-06-07T05:05:25.628,0.6229701234982596,42.927900941358125,4.402010050251178,105.95428704559984,106.08759178135983,153.92442243186076,0.7516611055013284,Prime,Prime,data/products/latest/pages/NPM_1G+67.0119_0020.html,data/products/latest/altitude_airmass/NPM_1G+67.0119_0020_altitude_airmass.png,data/products/latest/sky_path/NPM_1G+67.0119_0020_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=229.5372724+66.9645574&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=229.5372724&dec=66.9645574,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=229.5372724&dec=66.9645574&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/NPM_1G+67.0119_0020.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/NPM_1G+67.0119_0020_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/NPM_1G+67.0119_0020_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=229.5372724+66.9645574&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=229.5372724&amp;dec=66.9645574"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=229.5372724&amp;dec=66.9645574&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024vgm,284.30248333333327,-8.121263888888889,,,48.22360359976511,1.3396145021629045,5.306532663316489,True,2026-06-07T05:45:13.568,2026-06-07T11:00:00.000,2026-06-07T08:42:30.754,0.6229701234982596,42.927900941358125,4.402010050251178,45.92138570558272,50.47500965326447,151.31036547461937,0.7267654451881926,Prime,Prime,data/products/latest/pages/AT2024vgm_0021.html,data/products/latest/altitude_airmass/AT2024vgm_0021_altitude_airmass.png,data/products/latest/sky_path/AT2024vgm_0021_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=284.3024833+-8.1212639&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=284.3024833&dec=-8.1212639,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=284.3024833&dec=-8.1212639&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024vgm_0021.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024vgm_0021_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024vgm_0021_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=284.3024833+-8.1212639&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=284.3024833&amp;dec=-8.1212639"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=284.3024833&amp;dec=-8.1212639&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024syx,284.456875,-4.374372222222222,,,51.96945866732671,1.268488915373278,5.547738693467238,True,2026-06-07T05:30:45.226,2026-06-07T11:00:00.000,2026-06-07T08:42:30.754,0.6229701234982596,42.927900941358125,4.402010050251178,46.51338805787839,50.917902000387485,151.1559734428988,0.725295045185582,Prime,Prime,data/products/latest/pages/AT2024syx_0022.html,data/products/latest/altitude_airmass/AT2024syx_0022_altitude_airmass.png,data/products/latest/sky_path/AT2024syx_0022_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=284.4568750+-4.3743722&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=284.4568750&dec=-4.3743722,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=284.4568750&dec=-4.3743722&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024syx_0022.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024syx_0022_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024syx_0022_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=284.4568750+-4.3743722&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=284.4568750&amp;dec=-4.3743722"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=284.4568750&amp;dec=-4.3743722&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024suf,285.33600833333327,-8.761397222222222,,,47.58519874648108,1.3531280978289717,5.185929648241114,True,2026-06-07T05:52:27.739,2026-06-07T11:00:00.000,2026-06-07T08:46:07.839,0.6229701234982596,42.927900941358125,4.402010050251178,44.80868062569992,49.37948927399802,150.27684027467262,0.7169223477540224,Prime,Prime,data/products/latest/pages/AT2024suf_0023.html,data/products/latest/altitude_airmass/AT2024suf_0023_altitude_airmass.png,data/products/latest/sky_path/AT2024suf_0023_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=285.3360083+-8.7613972&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=285.3360083&dec=-8.7613972,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=285.3360083&dec=-8.7613972&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024suf_0023.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024suf_0023_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024suf_0023_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=285.3360083+-8.7613972&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=285.3360083&amp;dec=-8.7613972"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=285.3360083&amp;dec=-8.7613972&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025nfc,286.5377666666667,-5.933211111111111,,,50.41739690795027,1.296354985228955,5.306532663316489,True,2026-06-07T05:45:13.568,2026-06-07T11:00:00.000,2026-06-07T08:53:22.010,0.6229701234982596,42.927900941358125,4.402010050251178,44.15132514650898,48.605094408694015,149.0750859226248,0.7054770697030054,Prime,Prime,data/products/latest/pages/AT2025nfc_0024.html,data/products/latest/altitude_airmass/AT2025nfc_0024_altitude_airmass.png,data/products/latest/sky_path/AT2025nfc_0024_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=286.5377667+-5.9332111&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=286.5377667&dec=-5.9332111,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=286.5377667&dec=-5.9332111&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025nfc_0024.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025nfc_0024_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025nfc_0024_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=286.5377667+-5.9332111&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=286.5377667&amp;dec=-5.9332111"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=286.5377667&amp;dec=-5.9332111&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
